accuracy,iteration,time,random_state,n_estimators,min_samples_split,min_samples_leaf,max_features,max_depth,bootstrap
0.44171779141104295,226,103.11798620223999,42,234,6,8,0.22757725,32,True
0.3067484662576687,243,24.832300662994385,42,102,3,9,0.31256875,4,False
0.43558282208588955,200,442.80089473724365,42,218,5,6,0.64753525,None,False
0.3128834355828221,246,23.783148765563965,42,24,9,8,0.73252675,6,False
0.5030674846625767,223,178.93843698501587,42,157,6,4,0.48005200000000003,25,True
0.4539877300613497,237,117.8462438583374,42,164,3,9,0.2750725,12,False
0.24539877300613497,250,52.856308698654175,42,358,7,8,0.6675332500000001,2,True
0.44785276073619634,249,60.680835008621216,42,62,9,1,0.36756325,28,True
0.4294478527607362,194,593.1469576358795,42,386,9,10,0.5925407500000001,27,False
0.4539877300613497,229,207.42703318595886,42,156,9,7,0.7300270000000001,30,True
0.3619631901840491,153,991.6003375053406,42,362,8,6,0.9000100000000001,35,False
0.5214723926380368,241,153.08882546424866,42,299,6,5,0.15258475,13,False
0.1901840490797546,258,17.66980290412903,42,68,9,10,0.9450055,2,False
0.44785276073619634,167,847.0312285423279,42,378,5,3,0.7275272500000001,13,False
0.4601226993865031,248,159.31342339515686,42,95,8,1,0.8850115000000001,12,True
0.4294478527607362,213,446.48555517196655,42,375,8,9,0.980002,8,True
0.49079754601226994,251,147.08107042312622,42,154,2,6,0.28507150000000003,None,False
0.3496932515337423,232,245.54349637031555,42,216,6,8,0.70003,7,False
0.50920245398773,238,244.23736023902893,42,299,5,7,0.25507450000000004,23,False
0.31901840490797545,236,268.51875400543213,42,80,6,3,0.9225077500000001,26,False
0.4110429447852761,230,300.2377483844757,42,296,3,6,0.5150485,8,False
0.4723926380368098,260,62.80517792701721,42,142,3,4,0.15508450000000001,10,False
0.4723926380368098,259,70.3333044052124,42,89,9,2,0.28757125,23,True
0.22699386503067484,267,9.287649631500244,42,328,2,1,0.05259475000000001,3,False
0.49079754601226994,252,168.22463989257812,42,126,7,2,0.31506850000000003,39,False
0.4539877300613497,255,112.88229060173035,42,287,2,9,0.21257875,27,True
0.44171779141104295,263,67.05194473266602,42,51,7,5,0.36756325,26,False
0.4601226993865031,270,22.656923055648804,42,225,8,3,0.01759825,34,False
0.48466257668711654,261,87.81833243370056,42,194,7,6,0.12508750000000002,18,False
0.3006134969325153,245,267.03490376472473,42,110,10,9,0.9125087500000001,25,False
0.3987730061349693,265,72.01603484153748,42,168,9,8,0.36006400000000005,7,True
0.3312883435582822,271,43.47008991241455,42,106,10,5,0.6800320000000001,4,True
0.4294478527607362,233,364.6928412914276,42,314,10,10,0.75752425,14,True
0.44785276073619634,257,195.3142867088318,42,150,7,9,0.79752025,None,True
0.44785276073619634,242,344.2011094093323,42,159,8,5,0.650035,33,False
0.49079754601226994,276,60.000388383865356,42,59,8,6,0.3050695,40,False
0.4233128834355828,268,113.95987844467163,42,321,8,9,0.20008,13,True
0.43558282208588955,277,61.50285220146179,42,78,4,8,0.32756725000000003,10,False
0.44785276073619634,281,14.624174356460571,42,18,6,4,0.32256775000000004,21,True
0.4539877300613497,278,87.95903182029724,42,219,5,7,0.19758025,17,True
0.17177914110429449,286,16.106806993484497,42,325,7,4,0.42255775,1,False
0.48466257668711654,264,204.6442346572876,42,108,8,2,0.80751925,21,True
0.4294478527607362,282,62.355493783950806,42,67,8,5,0.42755725000000006,29,True
0.4233128834355828,220,597.2537498474121,42,328,4,9,0.6775322500000001,19,False
0.44785276073619634,284,58.01726198196411,42,42,4,8,0.8300170000000001,34,True
0.4601226993865031,279,115.74702763557434,42,98,10,6,0.36506350000000004,18,False
0.3619631901840491,285,87.13528561592102,42,42,2,3,0.83251675,10,False
0.4662576687116564,256,333.5722212791443,42,241,8,6,0.7150285000000001,39,True
0.36809815950920244,288,77.69435501098633,42,171,6,2,0.550045,5,True
0.49693251533742333,247,462.6467545032501,42,270,3,2,0.68753125,20,True
0.3496932515337423,240,489.00831389427185,42,177,5,5,0.8525147500000001,30,False
0.49079754601226994,283,171.81280279159546,42,205,10,7,0.26757325000000004,22,False
0.48466257668711654,274,276.799711227417,42,139,8,1,0.820018,22,True
0.44785276073619634,297,64.34791898727417,42,50,5,7,0.710029,24,True
0.27607361963190186,298,31.742719650268555,42,186,6,4,0.43255675000000005,3,True
0.17177914110429449,299,10.311937808990479,42,193,3,9,0.56754325,1,True
0.27607361963190186,210,841.1427195072174,42,325,9,4,0.9875012500000001,11,False
0.3006134969325153,214,810.3312149047852,42,258,2,5,0.9950005000000001,37,False
0.49693251533742333,280,258.73694348335266,42,368,3,1,0.2150785,21,True
0.32515337423312884,244,591.9857103824615,42,173,2,3,0.9500050000000001,32,False
0.49079754601226994,266,378.442866563797,42,279,4,3,0.330067,40,False
0.32515337423312884,303,60.95094847679138,42,187,3,3,0.41505850000000005,4,False
0.38650306748466257,302,80.60649752616882,42,29,10,3,0.8375162500000001,17,False
0.44171779141104295,308,47.490307092666626,42,28,4,6,0.8850115000000001,23,True
0.44171779141104295,262,474.44838309288025,42,187,10,3,0.71252875,28,False
0.48466257668711654,293,233.33525347709656,42,292,6,8,0.2650735,22,False
0.4785276073619632,296,199.47080039978027,42,115,5,4,0.77252275,33,True
0.4294478527607362,307,82.36451935768127,42,166,6,7,0.36006400000000005,8,True
0.4662576687116564,301,135.6800172328949,42,102,3,7,0.73252675,38,True
0.4233128834355828,290,286.1317284107208,42,167,4,10,0.6650335,18,False
0.48466257668711654,272,444.1561965942383,42,199,2,1,0.9825017500000001,15,True
0.44171779141104295,311,39.14803624153137,42,161,4,10,0.09259075000000001,11,False
0.4539877300613497,314,24.012542009353638,42,17,3,9,0.9150085000000001,12,True
0.4785276073619632,291,304.7487552165985,42,280,5,8,0.37256275,None,False
0.4171779141104294,316,32.7163507938385,42,87,9,6,0.23257675,9,True
0.4785276073619632,309,107.85829305648804,42,114,8,6,0.460054,28,True
0.5030674846625767,305,167.100745677948,42,232,3,3,0.16258375,20,False
0.4662576687116564,306,170.79966235160828,42,205,5,4,0.37256275,15,True
0.4662576687116564,304,226.63692474365234,42,208,10,4,0.48255175000000006,21,True
0.43558282208588955,320,84.80412912368774,42,234,5,10,0.2250775,11,True
0.5030674846625767,292,378.19002318382263,42,316,5,4,0.320068,20,False
0.3987730061349693,325,25.297126054763794,42,65,9,9,0.21257875,37,True
0.4662576687116564,295,337.6417028903961,42,150,7,3,0.5925407500000001,36,False
0.44785276073619634,269,577.5177011489868,42,326,10,5,0.63753625,12,False
0.4601226993865031,321,95.9687430858612,42,118,5,9,0.47755225,38,True
0.4539877300613497,331,20.820542097091675,42,16,4,7,0.42005800000000004,19,False
0.4785276073619632,273,598.6700012683868,42,309,6,4,0.8950105,21,True
0.4049079754601227,329,59.21257185935974,42,86,7,9,0.49255075000000004,9,True
0.36809815950920244,254,794.3496775627136,42,232,4,2,0.8950105,32,False
0.4539877300613497,315,211.52933359146118,42,167,8,3,0.5075492500000001,27,True
0.44785276073619634,330,86.10871315002441,42,151,6,6,0.30256975,12,True
0.4233128834355828,322,173.5138053894043,42,246,2,9,0.7350265,6,True
0.48466257668711654,318,211.485985994339,42,354,8,4,0.30756925,11,True
0.44171779141104295,312,256.99712896347046,42,201,9,8,0.8850115000000001,10,True
0.4110429447852761,338,21.010991096496582,42,25,4,4,0.4350565,12,True
0.44785276073619634,326,148.21457958221436,42,102,4,8,0.84751525,25,True
0.25153374233128833,313,276.93312072753906,42,276,6,10,0.9550045,5,False
0.4233128834355828,342,21.428640604019165,42,25,9,1,0.6775322500000001,7,True
0.36809815950920244,275,698.2023515701294,42,324,5,9,0.8175182500000001,16,False
0.44785276073619634,335,82.19301509857178,42,200,9,7,0.19758025,40,True
0.31901840490797545,336,79.53595113754272,42,145,8,5,0.9375062500000001,4,True
0.4662576687116564,294,516.2654914855957,42,316,3,8,0.9975002500000001,15,True
0.50920245398773,300,441.19861125946045,42,345,7,1,0.45755425000000005,None,True
0.3558282208588957,253,905.1510207653046,42,278,7,1,0.8550145000000001,34,False
0.4785276073619632,324,240.39714884757996,42,154,4,2,0.36006400000000005,24,False
0.49079754601226994,346,68.61079931259155,42,227,7,6,0.08259175,16,False
0.4601226993865031,327,250.08965873718262,42,227,10,8,0.650035,15,True
0.4662576687116564,334,219.47449827194214,42,153,4,7,0.47005300000000005,27,False
0.4110429447852761,323,331.9563841819763,42,169,4,10,0.7675232500000001,40,False
0.44171779141104295,319,392.965811252594,42,345,2,9,0.760024,11,True
0.3006134969325153,287,728.4259407520294,42,286,8,9,0.9750025000000001,35,False
0.3006134969325153,337,233.59420609474182,42,78,2,6,0.99250075,23,False
0.2883435582822086,358,4.4873268604278564,42,103,10,8,0.05009500000000001,5,True
0.3987730061349693,349,175.03944873809814,42,315,7,3,0.3750625,6,False
0.44785276073619634,359,38.110225200653076,42,227,2,6,0.04259575000000001,31,False
0.4539877300613497,345,224.73297548294067,42,230,2,9,0.34756525000000005,18,False
0.49693251533742333,310,554.4377698898315,42,313,6,2,0.7075292500000001,23,True
0.36809815950920244,328,428.14441108703613,42,142,5,3,0.870013,17,False
0.4110429447852761,356,159.40219235420227,42,172,3,3,0.5150485,7,False
0.3496932515337423,357,156.08281254768372,42,45,5,1,0.8775122500000001,None,False
0.39263803680981596,365,19.013997793197632,42,263,7,8,0.020098,34,False
0.3619631901840491,367,5.49155068397522,42,75,4,10,0.04009600000000001,7,False
0.4723926380368098,344,320.7210648059845,42,345,2,7,0.490051,24,True
0.4601226993865031,364,63.27437472343445,42,81,10,8,0.44755525,14,True
0.3496932515337423,289,900.1533639431,42,389,10,10,0.91750825,31,False
0.4785276073619632,347,328.5584943294525,42,273,8,6,0.62253775,17,True
0.4662576687116564,355,220.637362241745,42,226,5,10,0.37756225000000004,14,False
0.4601226993865031,332,482.09377932548523,42,232,4,5,0.6200380000000001,None,False
0.3128834355828221,354,236.7298719882965,42,85,2,7,0.99250075,23,False
0.3496932515337423,370,29.903169631958008,42,140,5,8,0.3550645,4,True
0.4049079754601227,371,26.094999313354492,42,87,7,8,0.14758525,35,True
0.31901840490797545,341,395.75588274002075,42,150,4,8,0.9750025000000001,34,False
0.38650306748466257,343,376.1967017650604,42,141,8,1,0.8275172500000001,14,False
0.4601226993865031,351,326.3364462852478,42,138,5,3,0.6200380000000001,31,False
0.4723926380368098,340,413.923885345459,42,297,7,7,0.760024,23,True
